id,date,rxl,cid,lac,rnc
27567,1259994481416,-93,16537,27,0
27568,1259994481744,-93,16537,27,0
27569,1259994482086,-93,16537,27,0
27570,1259994482427,-93,16537,27,0
27571,1259994482904,-93,16537,27,0
27572,1259994483237,-93,16537,27,0
27573,1259994483566,-93,16537,27,0
27574,1259994483906,-93,16537,27,0
27575,1259994484236,-93,16537,27,0
27576,1259994484577,-93,16537,27,0
27577,1259994484906,-93,16537,27,0
27578,1259994485247,-93,16537,27,0
27579,1259994485576,-93,16537,27,0
27580,1259994485906,-93,16537,27,0
27581,1259994486246,-93,16537,27,0
27582,1259994486576,-93,16537,27,0
27583,1259994486916,-93,16537,27,0
27584,1259994487246,-93,16537,27,0
27585,1259994487577,-93,16537,27,0
27586,1259994487916,-93,16537,27,0
27587,1259994488246,-93,16537,27,0
27588,1259994488824,-93,16537,27,0
27589,1259994488914,-93,16537,27,0
27590,1259994489256,-93,16537,27,0
27591,1259994489586,-93,16537,27,0
27592,1259994489917,-93,16537,27,0
27593,1259994490256,-93,16537,27,0
27594,1259994490586,-93,16537,27,0
27595,1259994490926,-93,16537,27,0
27596,1259994491256,-93,16537,27,0
27597,1259994491586,-93,16537,27,0
27598,1259994491926,-93,16537,27,0
27599,1259994492257,-93,16537,27,0
27600,1259994492597,-93,16537,27,0
27601,1259994492927,-93,16537,27,0
27602,1259994493256,-93,16537,27,0
27603,1259994493597,-93,16537,27,0
27604,1259994493926,-93,16537,27,0
27605,1259994494266,-93,16537,27,0
27606,1259994494597,-93,16537,27,0
27607,1259994494937,-93,16537,27,0
